0.0002,329.39
0.6156,329.39
1.039,329.88
1.4538,329.88
1.8609,330.85
2.2656,332.31
2.7034,334.26
3.1236,333.28
3.5444,333.77
3.9681,335.23
4.3885,336.2
4.9107,336.69
5.3757,338.15
5.9007,339.12
6.3603,339.12
6.9198,340.1
7.3953,340.58
7.937,341.56
8.4162,342.53
8.8104,343.02
9.2322,343.99
9.6207,344.48
10.0054,343.99
10.4284,344.48
10.8312,345.45
11.2301,345.94
11.6285,346.91
12.0287,346.91
12.4266,346.91
12.8247,347.39
13.2266,347.88
13.6251,348.85
14.0227,348.85
14.4248,348.85
14.8229,349.34
15.2219,349.83
15.6686,349.83
16.0866,349.83
16.5062,351.29
16.8882,350.8
17.2661,351.29
17.6435,352.26
18.0252,351.77
18.4038,352.75
18.7822,351.29
19.1624,351.77
19.5411,352.75
19.9198,353.72
20.3028,352.75
20.7175,353.23
21.1139,353.72
21.5165,354.21
21.9113,355.18
22.3043,354.69
22.7031,354.69
23.098,356.64
23.4926,354.69
23.8904,356.15
24.285,356.64
24.6797,356.64
25.078,357.13
25.5067,357.61
25.916,356.64
26.3289,357.61
26.7391,358.59
27.1498,358.1
27.5646,358.59
27.9731,358.59
28.3823,359.07
28.7954,359.54
29.2066,360.03
29.6166,360.03
30.0296,361.0
30.4822,361.49
30.918,361.0
31.3706,361.0
31.7964,361.49
32.2211,361.0
32.6479,362.46
33.0711,362.46
33.4964,362.95
33.9248,363.92
34.3495,363.43
34.7752,364.89
35.2047,363.92
35.5705,364.89
35.9372,364.41
36.3068,364.41
36.6704,364.89
37.0353,365.38
37.404,365.86
37.7681,365.86
38.1318,366.35
38.5006,366.35
38.8663,367.32
39.2305,365.86
39.6013,368.3
39.9681,367.81
40.3444,368.78
40.7439,367.81
41.1244,368.3
41.5058,368.3
41.8896,367.81
42.2695,369.27
42.6504,368.78
43.0359,369.27
43.4167,369.27
43.798,370.24
44.1836,369.76
44.5666,370.24
44.947,370.24
45.3314,370.73
45.7122,371.7
46.104,371.7
46.5184,371.7
46.8947,371.7
47.2757,369.27
47.6602,371.7
48.0403,372.19
48.4213,372.68
48.805,375.11
49.1868,373.16
49.5674,373.16
49.9531,373.65
50.3357,375.11
50.7509,374.14
51.1529,376.08
51.5507,374.14
51.9491,374.62
52.3536,373.16
52.7522,375.6
53.1481,375.11
53.5494,376.08
53.9473,375.6
54.3452,376.08
54.7452,376.08
55.1418,376.08
55.5401,376.57
55.9405,377.54
56.3362,377.54
56.731,377.06
57.1318,379.49
57.5287,377.54
57.9253,378.03
58.3235,378.52
58.7208,378.52
59.1178,378.52
59.5176,379.49
59.9121,378.03
60.3079,379.49
60.7391,379.49
61.1522,379.49
61.5651,379.98
61.9788,379.49
62.3895,380.95
62.8012,380.46
63.2175,380.46
63.6302,380.95
64.0411,380.46
64.4555,380.95
64.8681,382.41
65.281,382.41
65.6973,382.41
66.1083,382.41
66.5212,381.92
66.9364,382.41
67.3489,382.41
67.7627,382.9
68.1769,382.41
68.5908,383.38
69.0035,383.38
69.4204,383.87
69.8329,382.9
70.2442,383.87
70.692,384.36
71.1208,384.36
71.5484,384.36
71.9797,384.84
72.4085,384.84
72.8344,384.84
73.2651,384.36
73.6922,385.33
74.1208,385.33
74.5525,385.82
74.9805,385.82
75.408,386.3
75.8386,386.3
76.2677,385.82
76.6959,387.76
77.1271,386.3
77.5542,387.76
77.98,387.27
78.4132,387.27
78.8416,388.25
79.2695,387.27
79.7017,387.76
80.1295,387.76
80.4963,388.73
80.8692,388.25
81.2383,387.76
81.6086,387.76
81.9812,388.73
82.3489,388.25
82.7161,388.73
83.0866,389.22
83.4549,389.22
83.8228,389.71
84.1928,388.73
84.5621,388.73
84.9313,389.22
85.3016,389.22
85.6686,390.68
86.0367,389.22
86.4084,390.19
86.7746,388.73
87.1424,389.71
87.5142,389.71
87.8808,389.71
88.247,390.19
88.6185,390.19
88.9868,390.19
89.3529,390.68
89.7252,391.17
90.0935,390.68
90.5,390.68
90.9093,390.19
91.2948,391.17
91.6781,390.68
92.0649,390.68
92.4469,392.63
92.83,391.17
93.2163,391.17
93.6003,391.65
93.9817,391.17
94.3686,387.27
94.7514,391.17
95.1351,391.65
95.5204,392.63
95.9042,392.63
96.2899,392.63
96.6769,392.14
97.059,390.68
97.442,392.14
97.8292,392.63
98.2134,391.65
98.5965,392.63
98.9839,391.17
99.3681,393.11
99.7516,393.6
100.1374,393.6
100.5215,393.11
100.9064,393.6
101.2931,393.6
101.6761,393.11
102.0602,393.6
102.4481,393.6
102.8313,395.06
103.214,393.6
103.6012,393.6
103.9873,394.57
104.3703,395.06
104.7566,394.09
105.1407,394.09
105.5249,393.6
105.9104,393.6
106.2934,395.06
106.6777,394.09
107.0663,394.09
107.4488,395.06
107.8308,395.06
108.2189,395.55
108.6038,394.57
108.9866,393.6
109.3735,394.57
109.7573,395.06
110.1419,395.06
110.5585,395.55
110.9567,395.55
111.358,394.09
111.7608,395.55
112.1645,395.06
112.5624,396.03
112.9652,396.52
113.3652,395.55
113.7648,395.06
114.1679,396.03
114.5671,396.03
114.9666,396.03
115.3705,398.45
