153.6027,230.51
154.2013,231.79
154.6609,233.58
155.3202,234.34
155.7716,235.62
156.31,235.62
156.7654,237.65
157.3041,238.41
157.756,238.92
158.2986,239.94
158.7497,239.94
159.2876,241.73
159.7422,242.5
160.2796,243.26
160.7293,244.03
161.2702,245.81
161.7224,245.81
162.2619,246.58
162.7176,248.11
163.2974,249.39
163.8079,249.9
164.4498,251.17
164.9759,251.43
165.6185,253.47
166.1104,254.23
166.698,255.25
167.2207,256.28
167.8359,256.79
168.3302,258.05
168.9306,258.05
169.4437,259.07
170.0484,260.35
170.4654,261.11
170.8891,261.62
171.3074,262.13
171.7316,263.66
172.1402,263.15
172.5503,264.43
172.9582,265.45
173.3676,265.71
173.7735,266.98
174.1822,267.24
174.6006,268.26
175.0162,268.26
175.4252,269.02
175.8374,269.28
176.2454,270.55
176.6589,270.3
177.0888,271.32
177.5361,271.83
177.9424,272.6
178.3331,273.11
178.7712,273.62
179.1822,273.62
179.5869,274.38
180.0232,275.4
180.4388,275.66
180.8497,276.68
181.2278,275.91
181.6047,275.91
182.004,278.45
182.3934,279.22
182.7714,279.22
183.1524,279.73
183.5361,280.75
183.9235,280.49
184.3057,281.0
184.6906,281.52
185.0766,281.52
185.4631,282.03
185.8511,281.77
186.239,283.81
186.6247,284.07
187.0059,284.07
187.3862,283.81
187.7744,284.83
188.1559,286.36
188.5339,286.87
188.9206,287.38
189.2973,287.38
189.6913,287.38
190.0936,288.15
190.5073,288.66
190.9038,289.68
191.2988,290.19
191.7161,290.7
192.1645,291.47
192.6089,291.72
193.0228,292.23
193.4373,292.23
193.8723,292.74
194.3273,293.51
194.8071,294.78
195.2334,294.27
195.6644,294.78
196.0734,295.55
196.4694,296.31
196.8622,296.06
197.294,297.59
197.7269,297.59
198.14,297.85
198.5454,298.86
198.9632,299.11
199.3968,299.62
199.8093,302.94
200.2475,300.39
200.6451,300.9
201.3075,301.92
202.0867,302.43
202.7855,303.96
203.507,304.47
204.1383,306.26
204.5376,306.26
204.9444,307.02
205.3509,307.79
205.7607,307.79
206.1621,308.04
206.5936,309.32
206.9918,308.55
207.388,309.32
207.7896,311.1
208.1872,311.1
208.5878,310.34
208.9897,312.12
209.414,312.12
